Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_ema_fast,Exit_ema_fast,Entry_ema_slow,Exit_ema_slow,Entry_rsi,Exit_rsi,Entry_atr,Exit_atr,Entry_breakout_high,Exit_breakout_high,Entry_breakout_low,Exit_breakout_low,Entry_avg_volume,Exit_avg_volume,Entry_rsi_rank,Exit_rsi_rank,Entry_tactical_support,Exit_tactical_support,Entry_tactical_resistance,Exit_tactical_resistance,Entry_macro_support,Exit_macro_support,Entry_macro_resistance,Exit_macro_resistance
0.08676084,11787,11788,124012.2,124959.7857142857,111965.54214285714,124959.7857142857,60.612313926388055,21.60101861703943,0.005633427425458344,2025-10-05 03:00:00,2025-10-05 04:00:00,0 days 01:00:00,,0.001162278692454355,0.0011628726878533293,0.0011450904704000354,0.001145327062030668,70.15160555814789,78.23107040721042,4.969142857142834e-06,6.206357142857123e-06,0.0012437400000000001,0.0012437400000000001,0.00121432,0.00121432,531144748000.0,568418962000.0,0.9,0.98,0.0011205175,0.0011205175,0.0011528245000000002,0.0011528245000000002,0.0011210768,0.0011211140500000001,0.001155874725,0.0011559128
-0.09971917,12064,12079,108473.9,106376.88571428572,117341.15464285715,106376.88571428572,187.68778202429354,21.42474202527643,0.017351302940154117,2025-10-16 16:00:00,2025-10-17 07:00:00,0 days 15:00:00,,0.0011526530627108337,0.0011458508286464615,0.0011547581421048414,0.0011523477426376824,36.07260274630577,26.563273315280853,1.130285714285716e-05,8.85999999999995e-06,0.0011196000000000001,0.0011196000000000001,0.0010825000000000001,0.001066,718663830000.0,720152034000.0,0.18,0.02,0.0011411231250000001,0.0011293935,0.001220000625,0.001220000625,0.001128793475,0.0011272221,0.0011702658750000002,0.0011702658750000002
-0.10086732,12172,12173,109005.1,107566.2857142857,114995.45714285717,107566.2857142857,123.28436571203105,21.844975265686283,0.011212712983154304,2025-10-21 04:00:00,2025-10-21 05:00:00,0 days 01:00:00,,0.0011168691613659455,0.0011165908280678328,0.0011390651284118663,0.0011389228750746591,29.040158298713777,27.71105935849363,7.70857142857148e-06,7.587500000000057e-06,0.0011165,0.00111649,0.00109005,0.00107592,560553878000.0,573849526000.0,0.02,0.02,0.001107274375,0.001106983,0.0011475715,0.0011466887500000001,0.001115947575,0.0011158418,0.001156548325,0.001156548325
-0.10299813000000001,12484,12490,107886.0,106730.54285714286,111552.56857142856,106730.54285714286,96.90482242807704,22.10510258135057,0.008720692212149732,2025-11-03 04:00:00,2025-11-03 10:00:00,0 days 06:00:00,,0.0011094294924596582,0.0011080183768352487,0.0011242895719007259,0.0011236162870058722,25.773523295609607,21.79838944635256,5.799142857142861e-06,7.630500000000053e-06,0.00111216,0.0011071100000000001,0.0010785,0.0010692569999999999,266750070000.0,305072770000.0,0.02,0.02,0.001100096375,0.0010995372500000001,0.0011137925000000001,0.0011137925000000001,0.001104460325,0.001103805875,0.00114485985,0.0011433054750000001
-0.10597948,12496,12512,105718.80000000002,103844.97142857141,111660.32428571429,103844.97142857141,176.3779180863061,22.20945952283886,0.015742373163524555,2025-11-03 16:00:00,2025-11-04 08:00:00,0 days 16:00:00,,0.0011066355546449987,0.0011020676691541954,0.001122943152337872,0.0011208027251138647,35.92190465270592,31.68234441669898,9.615428571428629e-06,1.0172142857142821e-05,0.0011071100000000001,0.0010828,0.001055,0.001041253,425164000000.0,592433714000.0,0.22,0.22,0.001098776125,0.001096988375,0.0011137925000000001,0.0011137925000000001,0.001102881725,0.001101498075,0.0011416880250000002,0.001136193525
-0.11416923,12738,12748,99601.4,97576.21428571428,106722.86535714284,97576.21428571428,208.70227721076273,22.511616396237,0.018353237002692712,2025-11-13 18:00:00,2025-11-14 04:00:00,0 days 10:00:00,,0.0010473399641436367,0.0010436181397905063,0.0010853159538462183,0.0010832130616832884,24.866600499560946,31.96942341192117,1.0844785714285683e-05,1.222157142857143e-05,0.001040246,0.001037654,0.000995568,0.00097959,702407190000.0,841661712000.0,0.02,0.18,0.001028210875,0.00102506825,0.0010640860000000001,0.0010599225,0.0010643953,0.00106351345,0.001105653925,0.00110468625
-0.12264046,12765,12835,94336.6,91809.37142857142,105581.25928571429,91809.37142857142,287.111446961997,22.82902756314686,0.024816270673312442,2025-11-14 21:00:00,2025-11-17 19:00:00,2 days 22:00:00,,0.0010348716481705705,0.0010038919719694021,0.0010787249229545653,0.0010605192296957303,36.47777151316177,28.18175164861755,1.2591785714285745e-05,9.839214285714266e-06,0.000998628,0.000960122,0.000941502,0.0009236680000000001,1043851550000.0,648461780000.0,0.48,0.04,0.0010209396250000001,0.0010075745000000002,0.001051908,0.0010316510000000002,0.00105825235,0.001034836425,0.0011024764,0.001098143925
-0.13478914,12905,12907,87855.5,86118.75714285714,102345.37392857141,86118.75714285714,210.64423561300404,23.44984050242457,0.017787942701367604,2025-11-20 17:00:00,2025-11-20 19:00:00,0 days 02:00:00,,0.0009703293566205449,0.0009689559663053754,0.001039433093286031,0.0010386667941020811,23.216026724222004,25.49455179966067,9.76207142857144e-06,1.0495857142857163e-05,0.0009315,0.0009315,0.0008745000000000001,0.000862609,954187376000.0,975688184000.0,0.02,0.08,0.0009557517500000001,0.000955247125,0.0010208486249999999,0.0010208486249999999,0.001020505825,0.00102021525,0.001096796275,0.001096127125
-0.14101173,12915,12919,85396.3,82758.31428571428,102480.57535714285,82758.31428571428,348.2751562188041,23.711773067911288,0.028921991936418912,2025-11-21 03:00:00,2025-11-21 07:00:00,0 days 04:00:00,,0.0009636669182769355,0.0009607870678631734,0.0010356447943364615,0.0010340396604875365,33.015613305356254,27.71284420808537,1.2944357142857148e-05,1.2735285714285719e-05,0.000924986,0.000924986,0.00085288,0.00085288,1067883580000.0,1153513708000.0,0.24,0.12,0.000952489875,0.00095201325,0.0010208486249999999,0.0010206935,0.0010195550000000001,0.0010194119,0.0010948335499999999,0.00109453105
-0.14425489,13157,13167,85767.7,84251.25714285714,91349.29142857144,84251.25714285714,194.22823158787116,24.52606596055757,0.01569849605387582,2025-12-01 05:00:00,2025-12-01 15:00:00,0 days 10:00:00,,0.0009062058396534549,0.000903275344681029,0.0009733637943646915,0.0009708905075617185,17.52215806091212,24.099326397310307,7.665285714285712e-06,7.778285714285702e-06,0.000919344,0.000915923,0.00085666,0.0008470010000000001,422919568000.0,618777786000.0,0.1,0.18,0.000872300625,0.0008704839999999999,0.0009110787500000001,0.0009095553750000002,0.00091323975,0.0009117932499999999,0.001022259975,0.001020549175
-0.14869377,13580,13727,84447.0,87962.0,90634.52892857142,82499.05714285714,-548.2947457419294,25.63614419193,-0.04366536407450833,2025-12-18 20:00:00,2025-12-24 23:00:00,6 days 03:00:00,,0.0008898504148501568,0.000883259301502193,0.0009259004526576004,0.0009129556405685689,33.13676194337411,54.0969211038741,1.0146714285714283e-05,4.335285714285709e-06,0.000894479,0.0008803330000000001,0.000844299,0.00086355,872178998000.0,445150982000.0,0.04,0.96,0.000893066375,0.000875779125,0.000903356875,0.000892436,0.000879731575,0.000880296725,0.0009099036,0.0009045519000000001
-0.13590958,14570,14582,88561.7,87198.41428571429,91694.02785714286,87198.41428571429,161.3961055352473,23.88748331332343,0.013409019926220836,2026-01-29 02:00:00,2026-01-29 14:00:00,0 days 12:00:00,,0.0008997564710649175,0.0008982125325524924,0.0009081302058438565,0.0009073823104878586,34.471327395909015,30.375052774175558,7.296785714285709e-06,4.490999999999945e-06,0.000905927,0.0009014919999999999,0.000885087,0.0008765010000000001,517201676000.0,552531970000.0,0.02,0.02,0.0008928471249999999,0.00089179525,0.0009270007499999999,0.000924063,0.000894572075,0.00089420575,0.0009148953500000001,0.0009148953500000001
-0.14014399,14583,14583,86978.8,86080.5,91624.265,86080.5,101.63812540839231,24.253220808607004,0.008338131820627542,2026-01-29 15:00:00,2026-01-29 15:00:00,0 days 00:00:00,,0.0008978854060903495,0.0008978854060903495,0.0009072526716188511,0.0009072526716188511,19.323843576828793,19.323843576828793,5.960285714285661e-06,5.960285714285661e-06,0.0008988010000000001,0.0008988010000000001,0.0008694610000000001,0.0008694610000000001,661682662000.0,661682662000.0,0.02,0.02,0.000891712875,0.000891712875,0.0009207255000000001,0.0009207255000000001,0.0008941259,0.0008941259,0.0009148953500000001,0.0009148953500000001
-0.1592185,14703,14705,77164.5,75779.0142857143,89369.57285714285,75779.0142857143,196.2435202706996,24.3514369293,0.01597291759811828,2026-02-03 15:00:00,2026-02-03 17:00:00,0 days 02:00:00,,0.0008421610230126711,0.0008410287933064293,0.0008821415156557623,0.0008815852091565577,49.03685018113921,30.244321070511205,7.425642857142821e-06,7.97599999999998e-06,0.00079163,0.00079163,0.000771312,0.00076448,1003240508000.0,1034062920000.0,0.48,0.06,0.0008418268750000001,0.0008407841250000001,0.000891422875,0.0008910745000000001,0.0008929113,0.000892800775,0.0009148953500000001,0.0009148953500000001
-0.16655798,14706,14706,74882.4,73287.2,89346.73000000001,73287.2,241.0144604225913,24.678829273408,0.019324038759441452,2026-02-03 18:00:00,2026-02-03 18:00:00,0 days 00:00:00,,0.0008402984823874496,0.0008402984823874496,0.0008812512064725253,0.0008812512064725253,24.466925208598227,24.466925208598227,9.141285714285702e-06,9.141285714285702e-06,0.00079163,0.00079163,0.000748447,0.000748447,1102299662000.0,1102299662000.0,0.02,0.02,0.0008402302500000001,0.0008402302500000001,0.00089105225,0.00089105225,0.0008926765,0.0008926765,0.0009148953500000001,0.0009148953500000001
-0.17372044,14707,14738,73111.7,71283.44285714286,89379.46357142857,71283.44285714286,292.5212475392804,25.084387751005714,0.02303136160149475,2026-02-03 19:00:00,2026-02-05 02:00:00,1 days 07:00:00,,0.0008396914359928485,0.0008225465899538046,0.0008809575034614875,0.0008721353696358576,37.42303323973138,29.96499750843013,1.0384357142857134e-05,1.3458785714285711e-05,0.00079163,0.0007676100000000001,0.000731,0.00071838,1172788576000.0,1282443106000.0,0.22,0.06,0.000839864875,0.0008229645,0.000891005375,0.0008874552500000001,0.000892541675,0.0008894808000000001,0.0009148953500000001,0.0009147530499999999
-0.19618849,14754,14756,66153.8,63589.04285714285,88696.69107142858,63589.04285714285,477.7217786454087,25.454052428450144,0.03680838137794061,2026-02-05 18:00:00,2026-02-05 20:00:00,0 days 02:00:00,,0.0008097722649958877,0.0008075887720102135,0.0008660033666052335,0.0008650230124916283,23.707529042766296,17.965964048575785,1.3121499999999983e-05,1.5461142857142853e-05,0.000736753,0.000733163,0.00066125,0.0006516,1858553292000.0,1912875362000.0,0.06,0.02,0.000787571625,0.0007871192500000001,0.000883018875,0.000882888375,0.000886096175,0.00088545025,0.0009125068750000001,0.0009123570750000001
-0.20136175,15169,15169,66705.8,66038.38571428572,68742.74964285715,66038.38571428572,107.66210700867396,26.729601537753574,0.008015346491609383,2026-02-23 01:00:00,2026-02-23 01:00:00,0 days 00:00:00,,0.0006873200354804719,0.0006873200354804719,0.000754610670478864,0.000754610670478864,14.373019893301105,14.373019893301105,5.015357142857135e-06,5.015357142857135e-06,0.0006822,0.0006822,0.0006668010000000001,0.0006668010000000001,477505208000.0,477505208000.0,0.02,0.02,0.000675444625,0.000675444625,0.0006862555,0.0006862555,0.00068497975,0.00068497975,0.000782859325,0.000782859325
-0.21019975,15170,15193,64387.2,63384.12857142857,68776.01071428572,63384.12857142857,183.9878621949753,26.857501322882143,0.013594318435962486,2026-02-23 02:00:00,2026-02-24 01:00:00,0 days 23:00:00,,0.0006870549455437246,0.0006821369906206999,0.0007543727422425068,0.0007493005755918464,20.94305815698125,32.48869921097072,5.182999999999982e-06,6.630642857142865e-06,0.0006822,0.000665745,0.0006423280000000001,0.0006386,499297246000.0,776034034000.0,0.04,0.22,0.000675225125,0.000672620625,0.000686097375,0.0006835750000000001,0.00068471845,0.0006819424750000001,0.00078273135,0.0007760681000000001
-0.20945659,15281,15294,65449.3,64288.485714285714,68350.64714285714,64288.485714285714,215.96576771913516,27.174434189865,0.015753820132530075,2026-02-27 17:00:00,2026-02-28 06:00:00,0 days 13:00:00,,0.0006743173660337068,0.0006726690654291974,0.0007340100863279109,0.0007317459374742107,35.38121324640859,20.96451512572382,5.821428571428585e-06,5.401785714285726e-06,0.0006818880000000001,0.0006738100000000001,0.000654332,0.000648756,961644686000.0,828177528000.0,0.1,0.02,0.0006719027500000001,0.000669376,0.00068174325,0.000680612,0.000677610725,0.0006763929499999999,0.000704605075,0.00070324175
-0.22024557,15295,15351,63173.8,67128.6,68223.25357142858,62093.442857142865,-899.7257065963687,28.698526360368007,-0.06466450332257989,2026-02-28 07:00:00,2026-03-02 15:00:00,2 days 08:00:00,,0.0006724379354263457,0.0006691603834935139,0.0007315375868915821,0.000723354387429225,30.038665066063317,69.75584112013118,5.882642857142867e-06,8.449571428571414e-06,0.000667626,0.00067188,0.000629795,0.00065011,871651266000.0,1020682052000.0,0.04,1.0,0.000669314375,0.0006627022500000001,0.000680511875,0.0006763767500000001,0.00067633665,0.0006726402749999999,0.0007031462250000001,0.000693297925
-0.19651778,15947,16006,66456.4,65417.67142857143,70827.41428571429,65417.67142857143,178.213033123008,25.915599756704285,0.013645856531500144,2026-03-27 11:00:00,2026-03-29 22:00:00,2 days 11:00:00,,0.0007020101529599178,0.0006898368783072762,0.0007089640663290178,0.0007034956861943476,20.7909486527726,33.979146158118155,5.387928571428544e-06,4.143428571428558e-06,0.0006947260000000001,0.000671,0.000662574,0.00066111,807405024000.0,393210810000.0,0.04,0.1,0.0007036523749999999,0.0006905,0.0007121374999999999,0.0007086723749999999,0.0006828393,0.00068155305,0.0007067160499999999,0.0007067160499999999
0.1773324,16367,16382,74600.0,75904.55714285714,68238.60892857143,75904.55714285714,204.65091475091938,26.68933432908,0.01546987380314041,2026-04-13 23:00:00,2026-04-14 14:00:00,0 days 15:00:00,,0.0007047241716509162,0.0007085568446624875,0.0007004583694209747,0.0007019172534711945,75.51115806952812,65.73737519626344,6.71042857142855e-06,4.300714285714293e-06,0.0007475,0.00075484,0.000705173,0.00072,710834410000.0,769880638000.0,0.98,0.66,0.00067647375,0.0006814352500000001,0.000711124125,0.000714363375,0.000684343075,0.000684343075,0.000710203875,0.000710607775
0.17366402,16454,16475,77294.2,76150.0,70593.60714285713,78357.58571428571,-225.35410830168337,26.647736617684004,-0.016788377394422856,2026-04-17 14:00:00,2026-04-18 11:00:00,0 days 21:00:00,,0.0007232920724455489,0.0007294708645357661,0.000708552047281539,0.0007113851582640581,76.33260395878966,39.11348074321417,5.8727142857142704e-06,3.2194285714285292e-06,0.000773763,0.0007830000000000001,0.00074202,0.0007609180000000001,806736752000.0,830230852000.0,1.0,0.04,0.000707598875,0.0007103705,0.0007289832500000001,0.0007364454999999999,0.000684343075,0.000684343075,0.0007120590000000001,0.0007120590000000001
0.17292145,16531,16563,76389.3,77634.5,71648.7325,77634.5,188.68777070948875,26.63401883051,0.014284411560257742,2026-04-20 19:00:00,2026-04-22 03:00:00,1 days 08:00:00,,0.0007366537369216356,0.0007411649562811764,0.0007162190723518557,0.0007192297743491362,64.16608044211212,68.36210807545574,6.1439999999999966e-06,6.539142857142881e-06,0.00076439,0.00077613,0.00073669,0.000747779,586095764000.0,710852088000.0,0.98,0.98,0.00071846225,0.0007278983750000001,0.0007459188750000001,0.0007495886250000001,0.000684343075,0.000684343075,0.000716212575,0.0007211720000000001
0.16991592,16574,16849,78794.4,79712.04285714285,72782.13107142858,79712.04285714285,128.98936223885735,26.932768063998857,0.009634395519043288,2026-04-22 14:00:00,2026-05-04 01:00:00,11 days 11:00:00,,0.0007440242599031237,0.0007709674799144935,0.0007207347466029229,0.000745792550337152,79.12289935217095,69.76201025973934,4.8237857142857025e-06,4.1862857142857395e-06,0.00078799,0.000794289,0.000747779,0.00078027,788085374000.0,294224014000.0,1.0,0.98,0.00072927275,0.000767585875,0.000751120375,0.0007797241250000001,0.000684343075,0.00072872045,0.0007261978999999999,0.000767821575
0.16940218,16850,16865,79756.0,80593.15714285713,76632.99892857143,80593.15714285713,114.65274822140867,27.16349678116257,0.008485982066732189,2026-05-04 02:00:00,2026-05-04 17:00:00,0 days 15:00:00,,0.0007711694634366563,0.0007736055590877713,0.0007459159098258598,0.0007475835664103395,73.38011922667278,63.62408391809904,4.67021428571431e-06,7.147357142857131e-06,0.000798498,0.0008059019999999999,0.00078027,0.000781283,341832048000.0,698977436000.0,1.0,0.82,0.0007676927500000001,0.0007702305,0.000779770875,0.0007810738749999999,0.0007288318,0.0007321518000000001,0.00076807605,0.0007701645
0.1662886,16905,16907,81903.7,82790.34285714287,77357.07607142857,82790.34285714287,120.0518575992323,27.386741815054286,0.00881460561959617,2026-05-06 09:00:00,2026-05-06 11:00:00,0 days 02:00:00,,0.0007821260785248694,0.0007826759463162861,0.0007528722396063116,0.0007531860601157926,65.6938752427512,71.95998814366925,4.513428571428536e-06,4.726428571428529e-06,0.00081945,0.000823609,0.000806512,0.000806512,836540392000.0,878580018000.0,0.78,1.0,0.000774900875,0.000774900875,0.000783334375,0.000783630125,0.0007429884,0.0007432365500000001,0.000774542125,0.000774625375
0.16875564,17008,17014,81381.5,81768.54285714285,78047.80357142857,81768.54285714285,37.78317516618492,27.532489898384572,0.0027511512356703407,2026-05-10 16:00:00,2026-05-10 22:00:00,0 days 06:00:00,,0.0007937234170722138,0.0007944567040671852,0.0007636624910491764,0.0007643083126679095,75.18580748409475,68.60026674189623,2.035142857142847e-06,4.39699999999999e-06,0.000814232,0.0008158789999999999,0.0008053369999999999,0.000802251,249863124000.0,290978574000.0,0.98,0.9,0.0007812812500000001,0.0007813676249999999,0.0008016037500000001,0.0008021514999999999,0.0007565127,0.00075728505,0.000781571725,0.0007818246250000001
0.16789304,17015,17080,82013.2,78794.7,78004.8525,82892.7,-567.362276427016,26.998527187016002,-0.041204439041520144,2026-05-10 23:00:00,2026-05-13 16:00:00,2 days 17:00:00,,0.0007946382342727189,0.00079948889754621,0.0007644358791214768,0.0007703897228036776,70.3035608873742,29.863793669866965,4.599928571428566e-06,4.253285714285687e-06,0.000821389,0.000812702,0.000802251,0.0007875310000000001,310156832000.0,554419858000.0,0.94,0.08,0.0007813676249999999,0.00079110575,0.0008021755,0.000807915,0.0007574209,0.0007631437,0.000781882175,0.00078775235
-0.18060837,17522,17528,73257.9,72593.72857142857,77006.23571428572,72593.72857142857,93.61289421672593,26.34202489813114,0.007075275158037583,2026-06-01 02:00:00,2026-06-01 08:00:00,0 days 06:00:00,,0.0007545742672577531,0.0007536946451365641,0.0007644520750917768,0.0007640244468132512,50.51638320967604,35.77143182219761,3.720714285714307e-06,4.190928571428577e-06,0.0007417989999999999,0.0007417989999999999,0.00073235,0.0007266800000000001,247554862000.0,278477270000.0,0.42,0.04,0.000750006125,0.000746519,0.00076901925,0.0007689885,0.00076986815,0.00076986815,0.000796784725,0.000796784725
-0.18863359000000002,17546,17553,70612.2,69527.95714285715,76976.67392857143,69527.95714285715,178.08948162969185,26.43514094502129,0.013370249050447279,2026-06-02 02:00:00,2026-06-02 09:00:00,0 days 07:00:00,,0.0007494036942826923,0.0007472317238723353,0.0007621361194736521,0.0007612049711801997,31.33596984772616,20.554043366810447,5.505357142857136e-06,5.030928571428545e-06,0.000733393,0.00072288,0.000705557,0.000696668,600846714000.0,696324846000.0,0.24,0.04,0.000739817625,0.0007391184999999999,0.0007681358750000001,0.000767874125,0.0007688351,0.00076850265,0.000796784725,0.000796784725
-0.20328523,17567,17588,66354.3,64896.14285714286,76969.60857142857,64896.14285714286,269.7405336980404,26.681276463816147,0.019997297839024753,2026-06-02 23:00:00,2026-06-03 20:00:00,0 days 21:00:00,,0.000741075346813917,0.0007311851674821362,0.0007586653230089015,0.0007544161818237107,23.651494968115344,24.767078230080458,7.398499999999994e-06,5.613571428571407e-06,0.000710227,0.000674938,0.0006621,0.00065199,1136540952000.0,1273857752000.0,0.34,0.36,0.000737936875,0.0007357642500000001,0.0007675090000000001,0.000765625,0.00076767635,0.0007667322500000001,0.000796784725,0.000796784725
-0.21436899,17592,17593,64117.69999999999,62789.399999999994,76679.995,62789.399999999994,257.541382566171,27.204946850828996,0.0187373049875464,2026-06-04 00:00:00,2026-06-04 01:00:00,0 days 01:00:00,,0.0007289189722785019,0.0007282045804361198,0.0007534488735517436,0.0007531557639545145,23.147911582884802,19.068983000175294,7.416928571428561e-06,8.201571428571428e-06,0.000674938,0.000674938,0.000640508,0.000629119,1388139396000.0,1445617690000.0,0.28,0.16,0.0007356637499999999,0.00073557875,0.0007643445000000001,0.000763542625,0.000766427425,0.0007663990750000001,0.000796784725,0.000796784725
-0.22512354,17594,17630,62140.399999999994,60499.985714285714,76600.30964285714,60499.985714285714,341.68663328760493,27.60923777896543,0.024424913582789896,2026-06-04 02:00:00,2026-06-05 14:00:00,1 days 12:00:00,,0.0007275652410312286,0.000706920608949206,0.0007528867922254256,0.0007435250645842114,30.88829514932405,34.42540753596961,9.538571428571415e-06,1.0157428571428576e-05,0.000674938,0.000641508,0.000620666,0.0006069080000000001,1534628954000.0,1681202238000.0,0.62,0.3,0.0007355315,0.0007311360000000001,0.0007613571250000001,0.000754116,0.000766369725,0.0007580527,0.000796784725,0.00079230745
