params_label,split_id,test_groups,test_start,test_end,purged_train_bars,candidate_cpcv_mode,train_score,test_score,train_return_pct,train_monthly_return_pct,train_max_dd_pct,train_profit_factor,train_trades,test_return_pct,test_monthly_return_pct,test_max_dd_pct,test_profit_factor,test_trades,test_win_rate_pct,test_expectancy_pct,train_test_gap_pct
candidate_02,24,"4,6",2025-06-06 08:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,5.238486932136427,2.1806672293665366,15.690647826447135,1.0435321418197363,-10.08875581046026,1.4727649083113554,53,5.590372134415245,0.8985881205700874,-6.7267450810392315,1.3195702231645416,28,82.14285714285714,0.22522345879422828,13.889751493125265
candidate_02,25,"4,7",2025-06-06 08:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,4.7202117036327556,7.181004547642929,15.55491176068613,1.0018944850903821,-10.08875581046026,1.444080847714975,48,11.268239122765555,1.7718338508492915,-4.891410087138781,1.9720719456685523,31,83.87096774193549,0.37368903301087064,0.0
candidate_02,26,"5,6",2025-09-06 22:00:00,2026-03-11 01:00:00,11795,approx_full_backtest,7.003394247519802,15.515584556681711,22.13289981118387,1.246197557444062,-10.08875581046026,1.531147767822684,71,21.99001626537791,3.3228278597005056,-6.7267450810392315,2.7130723408498345,22,90.9090909090909,0.9792875833294026,0.0
candidate_02,27,"5,7",2025-09-06 22:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,3.4248203430538497,21.749739410705295,14.277731123908799,0.9245198793905951,-10.08875581046026,1.1354233748956366,58,28.549734469418155,4.217611791932696,-4.891410087138781,5.126843760240615,25,92.0,1.0728972004138182,0.0
candidate_02,28,"6,7",2025-12-08 12:00:00,2026-06-11 14:00:00,12132,approx_full_backtest,4.074891897042804,8.410667980562199,15.85313864160154,0.8900590281931686,-10.08875581046026,1.3733369091139316,70,13.990900053047373,2.1773359492603284,-6.7267450810392315,1.8261183974231205,25,84.0,0.5784638770588015,0.0
candidate_03,1,"0,1",2024-06-01 00:00:00,2024-12-03 03:00:00,12995,approx_full_backtest,11.020439927189994,5.229830132741769,32.41313916653596,1.5908870892308746,-8.983789292613519,1.664155055018257,78,9.151832699450612,1.4505288685595863,-7.814212480005878,1.6545516929921538,20,85.0,0.5391343035853284,8.822638741706395
candidate_03,2,"0,2",2024-06-01 00:00:00,2025-03-05 17:00:00,11459,approx_full_backtest,13.99566841583027,7.490059016157853,37.07155984505426,2.030915485979534,-7.733417459728553,1.638146715041719,69,10.939027188584593,1.7218511318761065,-6.782334314189087,2.06096692471522,18,88.88888888888889,0.6081296788640256,15.217982049822343
candidate_03,3,"0,3",2024-06-01 00:00:00,2025-06-06 07:00:00,11459,approx_full_backtest,14.373196288109373,-0.23368204845467533,37.63489898070369,2.0576006289557247,-7.733417459728553,1.9028042925561175,64,3.7775787594311216,0.6116505309490039,-8.983789292613519,1.170808992553949,24,83.33333333333334,0.17446264745297926,70.27360303347938
candidate_03,4,"0,4",2024-06-01 00:00:00,2025-09-06 21:00:00,11459,approx_full_backtest,12.50518683334736,4.085881967486778,34.99756551188449,1.9317782674938666,-8.983789292613519,1.7260371784719444,65,7.191792991735069,1.1486646023626923,-6.782334314189087,1.7284723374410447,20,90.0,0.36289838065926405,40.53848613521897
candidate_03,5,"0,5",2024-06-01 00:00:00,2025-12-08 11:00:00,11459,approx_full_backtest,16.678141251326323,7.727014593573797,47.769264443032576,2.520970287507218,-8.983789292613519,1.8309466339104135,73,11.164902131705468,1.7558818031842893,-6.782334314189087,1.9589453050791568,17,82.35294117647058,0.6598028253128483,30.348968732966004
candidate_03,6,"0,6",2024-06-01 00:00:00,2026-03-11 01:00:00,11459,approx_full_backtest,14.27194223936162,0.5081893268724265,38.81183621535935,2.113023244021983,-8.983789292613519,2.017622941597072,75,2.87040277727586,0.4664829627542222,-6.782334314189087,1.1105035523705182,15,80.0,0.22189960432026457,77.9234343931633
candidate_03,7,"0,7",2024-06-01 00:00:00,2026-06-11 14:00:00,11796,approx_full_backtest,9.390755546231915,9.736865315689853,27.312210098081447,1.5067492241179536,-8.983789292613519,1.642533672530988,67,14.860486398259765,2.3051435691185285,-6.782334314189087,2.3350045107035955,22,86.36363636363636,0.6663886024065904,0.0
candidate_03,8,"1,2",2024-09-01 14:00:00,2025-03-05 17:00:00,11795,approx_full_backtest,13.74954730565392,8.295572956117553,36.947767856226044,1.9667777915034712,-7.733417459728553,1.6367175263864455,69,13.912054165391563,2.1652145301047865,-7.814212480005878,2.092923094744801,26,88.46153846153845,0.6000876133140657,0.0
candidate_03,9,"1,3",2024-09-01 14:00:00,2025-06-06 07:00:00,10259,approx_full_backtest,9.915714032071671,1.7945038723466626,25.192692961369655,1.6132212023530101,-7.733417459728553,1.736481364615846,53,6.558687888097103,1.0501750247960961,-8.983789292613519,1.3361030205699291,32,84.375,0.2763452270463984,34.901982241224374
candidate_03,10,"1,4",2024-09-01 14:00:00,2025-09-06 21:00:00,10259,approx_full_backtest,8.213623816813492,5.358396811874469,22.793774651814157,1.4732868842586289,-8.983789292613519,1.5705980032992508,54,10.06439878550145,1.5895297180225976,-7.814212480005878,1.8547770035070716,28,89.28571428571429,0.4254968335642331,0.0
candidate_03,11,"1,5",2024-09-01 14:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,12.272278797681464,8.447645137005425,34.41091096479567,2.1287354130843816,-8.983789292613519,1.6697966266416306,62,14.143982274078247,2.199393527007776,-7.814212480005878,2.0103648396412677,25,84.0,0.6349036702772667,0.0
candidate_03,12,"1,6",2024-09-01 14:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,10.290050282656948,2.1542957909716947,26.263234974654438,1.6748663058834712,-8.983789292613519,1.8401798770124065,64,5.627200725863868,0.904374731325186,-7.814212480005878,1.2762861601621416,23,82.6086956521739,0.3471494691920529,46.00316884110105
