run,final_return_pct,max_dd_pct
66,55.6271660723483,-7.728433728328499
67,15.967411438901348,-10.982084602076103
68,7.011010999662526,-18.505185392485036
69,34.400015277464455,-8.459355070101049
70,37.00253417340078,-11.8325170146915
71,30.895065629796537,-21.256316766955564
72,58.92233733171868,-9.225124761536252
73,9.88291781635635,-15.109833148654484
74,42.0471897516891,-17.03130272169584
75,37.32616794437471,-10.732222742116903
76,30.158280522844038,-9.426167137159114
77,-2.2898763984827597,-18.831050884358824
78,55.128379409317695,-7.339000189521361
79,4.022022998584052,-18.853185258217863
80,73.16509610601581,-7.716136146116792
81,32.14605609444725,-8.488110829683082
82,40.61117010903905,-16.609317983613447
83,41.757075821425985,-10.812456644417834
84,38.243271219753304,-10.889113610434064
85,101.84879202729226,-7.716136146116792
86,76.17700785123445,-9.310593052871441
87,23.81811492735586,-10.596189306799332
88,76.3368660607761,-5.878209634177745
89,33.64486345828903,-16.76111559273792
90,23.970861610848427,-13.92697130962729
91,15.372084826427624,-15.45322898541739
92,53.36603255515744,-12.498901142779872
93,26.469580545439243,-12.961303212630536
94,39.88306963185917,-10.129616723521185
95,42.00406725933412,-13.024935148242422
96,32.366461356062274,-15.458131486461912
97,15.724523198323826,-14.442356440188265
98,18.33426447030191,-10.769495480938252
99,70.2313934206503,-6.815820516610116
100,56.901366609240476,-5.981576150594958
101,7.940216745960682,-15.731623391124073
102,65.69090589718387,-7.280933778967746
103,22.66983395173494,-13.929012699413123
104,-6.038885638508962,-26.14142199260845
105,3.1413208940676673,-15.747900311419983
106,-5.015366491802819,-22.29622427421335
107,23.987958091834894,-21.543761651335657
108,11.836099455515669,-17.367228248460343
109,19.23929556128874,-14.169389395674092
110,40.21981555623091,-9.104588614469321
111,21.44261481724059,-13.450314153370401
112,62.61606209348103,-9.86039172590244
113,41.86282258967158,-12.571094696206709
114,16.9189528838642,-15.151442695405093
115,27.27729839967723,-16.12347490173044
116,27.293751296562107,-17.2679630487111
117,48.09810053535328,-9.966034913863375
118,30.145479967895294,-18.246053700427655
119,15.543399485290465,-9.380491471824982
120,35.28070155067884,-7.728433728328488
121,0.50357496553326,-17.828431228916298
122,51.65316481125804,-11.841525754371585
123,-7.255836939628568,-25.554481214181244
124,21.245844673854176,-10.586281052826163
125,25.734198107878736,-13.181647932614538
126,26.60745475579993,-7.223812232659698
127,-2.832956547251342,-19.19230417148877
128,16.973905921545818,-12.104820948107719
129,48.51356723662212,-9.769247408122695
130,-11.146694288610515,-26.326529438409374
131,46.486933423994124,-8.036726863120036
132,18.528551165017724,-9.659446903513302
133,23.920430877121657,-8.90455354552242
134,34.84804271262367,-8.649065018674552
135,18.617534687294256,-13.710957734484698
136,20.729450852917573,-19.809204895533938
137,21.514815501867734,-15.167251653071013
138,17.01010033285739,-12.27871204853981
139,-2.4441211050964973,-25.030035146860076
140,-14.987300723057007,-17.087329899038462
141,40.529281745526944,-17.72359030858307
142,61.36700235231041,-7.566484555648012
143,66.94850049455701,-7.204486238075891
144,40.25614629448473,-23.05830476590748
145,-1.8466458388883944,-16.820622573642353
146,14.93730043336392,-13.584943693374784
147,-0.1276418290286907,-31.428286552805474
148,-0.794791471410039,-10.787618760248762
149,15.458173866897052,-14.398357608541733
150,14.583292759881505,-11.248297207284796
151,16.160859134511128,-10.263772314933295
152,65.49653058348682,-8.61422980714217
153,13.443366055886408,-22.362991007636403
154,31.566741016279522,-10.348432623682413
155,32.81925176397933,-13.823490820445794
156,90.53817224868672,-6.466450332258001
157,38.948129690134856,-11.98220820889616
158,33.80135667576487,-11.70274630066579
159,-3.0064112465578052,-31.76096881027879
